dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.682703822092271,,,feat_random_p100_g0,12669,39.879363706,True
student,,,,1.6611360020450932,,,feat_random_p100_g0,12669,39.879363706,False
student,,,,,,1.7596038377493215,feat_random_p100_g0,12669,39.879363706,True
student,,,,,,1.716053850525454,feat_random_p100_g0,12669,39.879363706,False
student,,,,,1.7779052787863292,,feat_random_p100_g0,12669,39.879363706,True
student,,,,,1.7978554166602878,,feat_random_p100_g0,12669,39.879363706,False
student,1.6839653122709053,,,,,,feat_random_p100_g0,12669,39.879363706,True
student,1.66097179669822,,,,,,feat_random_p100_g0,12669,39.879363706,False
student,,,1.7589228010763616,,,,feat_random_p100_g0,12669,39.879363706,True
student,,,1.7157582165474168,,,,feat_random_p100_g0,12669,39.879363706,False
student,,1.7782181818111902,,,,,feat_random_p100_g0,12669,39.879363706,True
student,,1.7984126355425598,,,,,feat_random_p100_g0,12669,39.879363706,False
