dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7716224015400683,,,feat_nsga2,10132,2309.831120754,True
adult,,,,1.7792752344541385,,,feat_nsga2,10132,2309.831120754,False
adult,,,,,,1.7835746722873227,feat_nsga2,10132,2309.831120754,True
adult,,,,,,1.7787623003073352,feat_nsga2,10132,2309.831120754,False
adult,,,,,1.830621058160083,,feat_nsga2,10132,2309.831120754,True
adult,,,,,1.837893710338125,,feat_nsga2,10132,2309.831120754,False
adult,1.7756629281325829,,,,,,feat_nsga2,10132,2309.831120754,True
adult,1.784598647730711,,,,,,feat_nsga2,10132,2309.831120754,False
adult,,,1.7836186183407208,,,,feat_nsga2,10132,2309.831120754,True
adult,,,1.7787623003073352,,,,feat_nsga2,10132,2309.831120754,False
adult,,1.830869459226507,,,,,feat_nsga2,10132,2309.831120754,True
adult,,1.8383739003571666,,,,,feat_nsga2,10132,2309.831120754,False
