dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7220961577787122,,,feat_flex2_nsga2,9292,2293.941411361,True
student,,,,1.6157224418093983,,,feat_flex2_nsga2,9292,2293.941411361,False
student,,,,,,1.7899703558275433,feat_flex2_nsga2,9292,2293.941411361,True
student,,,,,,1.679000097278017,feat_flex2_nsga2,9292,2293.941411361,False
student,,,,,1.7891961957504818,,feat_flex2_nsga2,9292,2293.941411361,True
student,,,,,1.6804928133760964,,feat_flex2_nsga2,9292,2293.941411361,False
student,1.7224332660300243,,,,,,feat_flex2_nsga2,9292,2293.941411361,True
student,1.614968052932604,,,,,,feat_flex2_nsga2,9292,2293.941411361,False
student,,,1.7912303923076778,,,,feat_flex2_nsga2,9292,2293.941411361,True
student,,,1.6776066305057653,,,,feat_flex2_nsga2,9292,2293.941411361,False
student,,1.7893410377984629,,,,,feat_flex2_nsga2,9292,2293.941411361,True
student,,1.6804928133760964,,,,,feat_flex2_nsga2,9292,2293.941411361,False
