dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.684693263664748,,,feat_flex2,27690,2465.6928322830004,True
student,,,,1.5738206262061838,,,feat_flex2,27690,2465.6928322830004,False
student,,,,,,1.7687597889043034,feat_flex2,27690,2465.6928322830004,True
student,,,,,,1.615947606540899,feat_flex2,27690,2465.6928322830004,False
student,,,,,1.7782550852332066,,feat_flex2,27690,2465.6928322830004,True
student,,,,,1.614911627308709,,feat_flex2,27690,2465.6928322830004,False
student,1.6785060902662488,,,,,,feat_flex2,27690,2465.6928322830004,True
student,1.5733728603046786,,,,,,feat_flex2,27690,2465.6928322830004,False
student,,,1.76232822367833,,,,feat_flex2,27690,2465.6928322830004,True
student,,,1.6156641504177707,,,,feat_flex2,27690,2465.6928322830004,False
student,,1.7718047139423276,,,,,feat_flex2,27690,2465.6928322830004,True
student,,1.6147258830803488,,,,,feat_flex2,27690,2465.6928322830004,False
