dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.5072424682139938,,,gerryfair_xgb,7376,18404.354236887,True
adult,,,,1.4784953490736812,,,gerryfair_xgb,7376,18404.354236887,False
adult,,,,,,1.852535278351666,gerryfair_xgb,7376,18404.354236887,True
adult,,,,,,1.7978145820469718,gerryfair_xgb,7376,18404.354236887,False
adult,,,,,1.9186669401821288,,gerryfair_xgb,7376,18404.354236887,True
adult,,,,,1.884002840603689,,gerryfair_xgb,7376,18404.354236887,False
adult,1.511881188118812,,,,,,gerryfair_xgb,7376,18404.354236887,True
adult,1.477815613939698,,,,,,gerryfair_xgb,7376,18404.354236887,False
adult,,,1.8584268348956803,,,,gerryfair_xgb,7376,18404.354236887,True
adult,,,1.79735248747746,,,,gerryfair_xgb,7376,18404.354236887,False
adult,,1.9246690677292535,,,,,gerryfair_xgb,7376,18404.354236887,True
adult,,1.8833217372254887,,,,,gerryfair_xgb,7376,18404.354236887,False
