dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.707533453327757,,,feat_tourn,2917,6453.96460681,True
adult,,,,1.701416135282417,,,feat_tourn,2917,6453.96460681,False
adult,,,,,,1.63944755210118,feat_tourn,2917,6453.96460681,True
adult,,,,,,1.635158368934433,feat_tourn,2917,6453.96460681,False
adult,,,,,1.8120200257277186,,feat_tourn,2917,6453.96460681,True
adult,,,,,1.810083294048044,,feat_tourn,2917,6453.96460681,False
adult,1.7157816379831003,,,,,,feat_tourn,2917,6453.96460681,True
adult,1.7084967044299346,,,,,,feat_tourn,2917,6453.96460681,False
adult,,,1.6450040755438609,,,,feat_tourn,2917,6453.96460681,True
adult,,,1.6397260993975324,,,,feat_tourn,2917,6453.96460681,False
adult,,1.814635785677115,,,,,feat_tourn,2917,6453.96460681,True
adult,,1.812398702256448,,,,,feat_tourn,2917,6453.96460681,False
