dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.4513998187721666,,,gerryfair,26311,939.1921178440001,True
lawschool,,,,1.4878300702194571,,,gerryfair,26311,939.1921178440001,False
lawschool,,,,,,1.7827758164190988,gerryfair,26311,939.1921178440001,True
lawschool,,,,,,1.7563077984842053,gerryfair,26311,939.1921178440001,False
lawschool,,,,,1.8675203467809838,,gerryfair,26311,939.1921178440001,True
lawschool,,,,,1.85250928706606,,gerryfair,26311,939.1921178440001,False
lawschool,1.4515291984351804,,,,,,gerryfair,26311,939.1921178440001,True
lawschool,1.487206008844537,,,,,,gerryfair,26311,939.1921178440001,False
lawschool,,,1.7831240256988907,,,,gerryfair,26311,939.1921178440001,True
lawschool,,,1.7558749158240232,,,,gerryfair,26311,939.1921178440001,False
lawschool,,1.8677594788183707,,,,,gerryfair,26311,939.1921178440001,True
lawschool,,1.851846994283304,,,,,gerryfair,26311,939.1921178440001,False
