dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7716609133240957,,,feat_flex2,5740,4429.056123785999,True
lawschool,,,,1.7777873621747866,,,feat_flex2,5740,4429.056123785999,False
lawschool,,,,,,1.869037195152566,feat_flex2,5740,4429.056123785999,True
lawschool,,,,,,1.8732129392704107,feat_flex2,5740,4429.056123785999,False
lawschool,,,,,1.868940219329661,,feat_flex2,5740,4429.056123785999,True
lawschool,,,,,1.8729477230160128,,feat_flex2,5740,4429.056123785999,False
lawschool,1.7765872052624125,,,,,,feat_flex2,5740,4429.056123785999,True
lawschool,1.7772157934355728,,,,,,feat_flex2,5740,4429.056123785999,False
lawschool,,,1.8731973028336253,,,,feat_flex2,5740,4429.056123785999,True
lawschool,,,1.8727739267478738,,,,feat_flex2,5740,4429.056123785999,False
lawschool,,1.8730821259855563,,,,,feat_flex2,5740,4429.056123785999,True
lawschool,,1.8724430677855743,,,,,feat_flex2,5740,4429.056123785999,False
