dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7691884706927972,,,feat_nsga2,4866,2684.399334413,True
adult,,,,1.7584278502107638,,,feat_nsga2,4866,2684.399334413,False
adult,,,,,,1.865917597263337,feat_nsga2,4866,2684.399334413,True
adult,,,,,,1.84003411313129,feat_nsga2,4866,2684.399334413,False
adult,,,,,1.8690079963310096,,feat_nsga2,4866,2684.399334413,True
adult,,,,,1.8428316125302011,,feat_nsga2,4866,2684.399334413,False
adult,1.769105471255828,,,,,,feat_nsga2,4866,2684.399334413,True
adult,1.758784834465792,,,,,,feat_nsga2,4866,2684.399334413,False
adult,,,1.86555348782892,,,,feat_nsga2,4866,2684.399334413,True
adult,,,1.8403836051894231,,,,feat_nsga2,4866,2684.399334413,False
adult,,1.8686256626866629,,,,,feat_nsga2,4866,2684.399334413,True
adult,,1.8431649917842388,,,,,feat_nsga2,4866,2684.399334413,False
