dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.4727161470444348,,,gerryfair,13352,592.9886126389999,True
lawschool,,,,1.4716066481994459,,,gerryfair,13352,592.9886126389999,False
lawschool,,,,,,1.7531384950121882,gerryfair,13352,592.9886126389999,True
lawschool,,,,,,1.75259699745653,gerryfair,13352,592.9886126389999,False
lawschool,,,,,1.8567312123712796,,gerryfair,13352,592.9886126389999,True
lawschool,,,,,1.8555399683409264,,gerryfair,13352,592.9886126389999,False
lawschool,1.4739322004314694,,,,,,gerryfair,13352,592.9886126389999,True
lawschool,1.4728695086096655,,,,,,gerryfair,13352,592.9886126389999,False
lawschool,,,1.7545052784778534,,,,gerryfair,13352,592.9886126389999,True
lawschool,,,1.7541396874792428,,,,gerryfair,13352,592.9886126389999,False
lawschool,,1.8581472246167519,,,,,gerryfair,13352,592.9886126389999,True
lawschool,,1.857185986917122,,,,,gerryfair,13352,592.9886126389999,False
