dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.8434952693716333,,,feat_flex2,4719,6890.522208945001,True
communities,,,,1.848446857537299,,,feat_flex2,4719,6890.522208945001,False
communities,,,,,,1.8383891879965926,feat_flex2,4719,6890.522208945001,True
communities,,,,,,1.771112510176516,feat_flex2,4719,6890.522208945001,False
communities,,,,,1.8380828093916002,,feat_flex2,4719,6890.522208945001,True
communities,,,,,1.770656576978568,,feat_flex2,4719,6890.522208945001,False
communities,1.838428827750138,,,,,,feat_flex2,4719,6890.522208945001,True
communities,1.8450241943601766,,,,,,feat_flex2,4719,6890.522208945001,False
communities,,,1.8362393187286816,,,,feat_flex2,4719,6890.522208945001,True
communities,,,1.7704983894162372,,,,feat_flex2,4719,6890.522208945001,False
communities,,1.835931843982257,,,,,feat_flex2,4719,6890.522208945001,True
communities,,1.7700412824099159,,,,,feat_flex2,4719,6890.522208945001,False
