dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.8370225217590823,,,feat_random_p100_g0,1318,558.00008459,True
communities,,,,1.8263333674903488,,,feat_random_p100_g0,1318,558.00008459,False
communities,,,,,,1.8478211196373404,feat_random_p100_g0,1318,558.00008459,True
communities,,,,,,1.8247378839205621,feat_random_p100_g0,1318,558.00008459,False
communities,,,,,1.8475139844407917,,feat_random_p100_g0,1318,558.00008459,True
communities,,,,,1.8243664232173644,,feat_random_p100_g0,1318,558.00008459,False
communities,1.834241918860368,,,,,,feat_random_p100_g0,1318,558.00008459,True
communities,1.8239824349970233,,,,,,feat_random_p100_g0,1318,558.00008459,False
communities,,,1.8454850318003577,,,,feat_random_p100_g0,1318,558.00008459,True
communities,,,1.8229368296100987,,,,feat_random_p100_g0,1318,558.00008459,False
communities,,1.8452338984232426,,,,,feat_random_p100_g0,1318,558.00008459,True
communities,,1.822569918275968,,,,,feat_random_p100_g0,1318,558.00008459,False
