dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.6832567240609557,,,feat_nsga2,10102,1282.526307528,True
student,,,,1.605397988145922,,,feat_nsga2,10102,1282.526307528,False
student,,,,,,1.714567719142633,feat_nsga2,10102,1282.526307528,True
student,,,,,,1.6902526490579566,feat_nsga2,10102,1282.526307528,False
student,,,,,1.7711607557410587,,feat_nsga2,10102,1282.526307528,True
student,,,,,1.7924703328256628,,feat_nsga2,10102,1282.526307528,False
student,1.6839788542228697,,,,,,feat_nsga2,10102,1282.526307528,True
student,1.6059326042797117,,,,,,feat_nsga2,10102,1282.526307528,False
student,,,1.7170871882787235,,,,feat_nsga2,10102,1282.526307528,True
student,,,1.6896308863817717,,,,feat_nsga2,10102,1282.526307528,False
student,,1.7732033004589396,,,,,feat_nsga2,10102,1282.526307528,True
student,,1.7916450879088464,,,,,feat_nsga2,10102,1282.526307528,False
