dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7739005510119985,,,feat_flex2,20300,7204.30373376,True
lawschool,,,,1.7694925138897115,,,feat_flex2,20300,7204.30373376,False
lawschool,,,,,,1.8553881948042579,feat_flex2,20300,7204.30373376,True
lawschool,,,,,,1.8636349421552125,feat_flex2,20300,7204.30373376,False
lawschool,,,,,1.8551933802690683,,feat_flex2,20300,7204.30373376,True
lawschool,,,,,1.8633104510207497,,feat_flex2,20300,7204.30373376,False
lawschool,1.7831365785907392,,,,,,feat_flex2,20300,7204.30373376,True
lawschool,1.7733930396451296,,,,,,feat_flex2,20300,7204.30373376,False
lawschool,,,1.864463037947752,,,,feat_flex2,20300,7204.30373376,True
lawschool,,,1.8676125894388047,,,,feat_flex2,20300,7204.30373376,False
lawschool,,1.865005007712471,,,,,feat_flex2,20300,7204.30373376,True
lawschool,,1.8673566867694602,,,,,feat_flex2,20300,7204.30373376,False
