dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.8475005674817864,,,feat_flex2,12092,7944.314503889,True
communities,,,,1.8439105383956391,,,feat_flex2,12092,7944.314503889,False
communities,,,,,,1.835590793501883,feat_flex2,12092,7944.314503889,True
communities,,,,,,1.800211086293547,feat_flex2,12092,7944.314503889,False
communities,,,,,1.8354077464658274,,feat_flex2,12092,7944.314503889,True
communities,,,,,1.7998410035854773,,feat_flex2,12092,7944.314503889,False
communities,1.8426251869756909,,,,,,feat_flex2,12092,7944.314503889,True
communities,1.8396482051241718,,,,,,feat_flex2,12092,7944.314503889,False
communities,,,1.8352426489583626,,,,feat_flex2,12092,7944.314503889,True
communities,,,1.802766484195352,,,,feat_flex2,12092,7944.314503889,False
communities,,1.8350605882311142,,,,,feat_flex2,12092,7944.314503889,True
communities,,1.8024259554371902,,,,,feat_flex2,12092,7944.314503889,False
