dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7797065230926776,,,feat_random_p100_g0,1318,372.907159573,True
lawschool,,,,1.787385940051874,,,feat_random_p100_g0,1318,372.907159573,False
lawschool,,,,,,1.864893252068947,feat_random_p100_g0,1318,372.907159573,True
lawschool,,,,,,1.8623954257925048,feat_random_p100_g0,1318,372.907159573,False
lawschool,,,,,1.8719113105223584,,feat_random_p100_g0,1318,372.907159573,True
lawschool,,,,,1.8638211291812308,,feat_random_p100_g0,1318,372.907159573,False
lawschool,1.7796785864381146,,,,,,feat_random_p100_g0,1318,372.907159573,True
lawschool,1.788139626381922,,,,,,feat_random_p100_g0,1318,372.907159573,False
lawschool,,,1.865210378148829,,,,feat_random_p100_g0,1318,372.907159573,True
lawschool,,,1.8627831530230636,,,,feat_random_p100_g0,1318,372.907159573,False
lawschool,,1.8718949902450972,,,,,feat_random_p100_g0,1318,372.907159573,True
lawschool,,1.8641004577308093,,,,,feat_random_p100_g0,1318,372.907159573,False
