dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.8256471607112494,,,feat_flex2_nsga2,18998,9853.367802741,True
communities,,,,1.8357947328832407,,,feat_flex2_nsga2,18998,9853.367802741,False
communities,,,,,,1.8007613888693954,feat_flex2_nsga2,18998,9853.367802741,True
communities,,,,,,1.7674312246179766,feat_flex2_nsga2,18998,9853.367802741,False
communities,,,,,1.8004062686241387,,feat_flex2_nsga2,18998,9853.367802741,True
communities,,,,,1.7670546340206745,,feat_flex2_nsga2,18998,9853.367802741,False
communities,1.8249896171735913,,,,,,feat_flex2_nsga2,18998,9853.367802741,True
communities,1.8376065237607737,,,,,,feat_flex2_nsga2,18998,9853.367802741,False
communities,,,1.8097784398749863,,,,feat_flex2_nsga2,18998,9853.367802741,True
communities,,,1.7792557187363482,,,,feat_flex2_nsga2,18998,9853.367802741,False
communities,,1.8094219981184112,,,,,feat_flex2_nsga2,18998,9853.367802741,True
communities,,1.7789163649662707,,,,,feat_flex2_nsga2,18998,9853.367802741,False
