dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.815080100561132,,,feat_random_p100_g0,18313,548.6588233599999,True
communities,,,,1.8170076930892982,,,feat_random_p100_g0,18313,548.6588233599999,False
communities,,,,,,1.8110552282165875,feat_random_p100_g0,18313,548.6588233599999,True
communities,,,,,,1.8545030555214068,feat_random_p100_g0,18313,548.6588233599999,False
communities,,,,,1.810581203519593,,feat_random_p100_g0,18313,548.6588233599999,True
communities,,,,,1.8542492739093028,,feat_random_p100_g0,18313,548.6588233599999,False
communities,1.813256393599509,,,,,,feat_random_p100_g0,18313,548.6588233599999,True
communities,1.8144030758403467,,,,,,feat_random_p100_g0,18313,548.6588233599999,False
communities,,,1.8083690872200326,,,,feat_random_p100_g0,18313,548.6588233599999,True
communities,,,1.8517566179498242,,,,feat_random_p100_g0,18313,548.6588233599999,False
communities,,1.8079024204154124,,,,,feat_random_p100_g0,18313,548.6588233599999,True
communities,,1.8514916851827388,,,,,feat_random_p100_g0,18313,548.6588233599999,False
