dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.3100768903025835,,,gerryfair_xgb,31658,1370.742240437,True
adult,,,,1.3279875393479943,,,gerryfair_xgb,31658,1370.742240437,False
adult,,,,,,1.929318629877824,gerryfair_xgb,31658,1370.742240437,True
adult,,,,,,1.8439819864497962,gerryfair_xgb,31658,1370.742240437,False
adult,,,,,1.9458768301727292,,gerryfair_xgb,31658,1370.742240437,True
adult,,,,,1.8788805674403453,,gerryfair_xgb,31658,1370.742240437,False
adult,1.2972916633726612,,,,,,gerryfair_xgb,31658,1370.742240437,True
adult,1.3143110013010337,,,,,,gerryfair_xgb,31658,1370.742240437,False
adult,,,1.9132196666200547,,,,gerryfair_xgb,31658,1370.742240437,True
adult,,,1.8254677039570937,,,,gerryfair_xgb,31658,1370.742240437,False
adult,,1.9293958834141929,,,,,gerryfair_xgb,31658,1370.742240437,True
adult,,1.8596259192682725,,,,,gerryfair_xgb,31658,1370.742240437,False
