dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.6889369876975844,,,feat_random_p100_g0,9675,41.647996027,True
student,,,,1.6461744975002552,,,feat_random_p100_g0,9675,41.647996027,False
student,,,,,,1.7963326801786386,feat_random_p100_g0,9675,41.647996027,True
student,,,,,,1.712542546698498,feat_random_p100_g0,9675,41.647996027,False
student,,,,,1.7989282843499619,,feat_random_p100_g0,9675,41.647996027,True
student,,,,,1.7701846699035513,,feat_random_p100_g0,9675,41.647996027,False
student,1.6891394543562612,,,,,,feat_random_p100_g0,9675,41.647996027,True
student,1.6454435921904729,,,,,,feat_random_p100_g0,9675,41.647996027,False
student,,,1.7973009517183618,,,,feat_random_p100_g0,9675,41.647996027,True
student,,,1.712910523388833,,,,feat_random_p100_g0,9675,41.647996027,False
student,,1.798922786669633,,,,,feat_random_p100_g0,9675,41.647996027,True
student,,1.7712765957446808,,,,,feat_random_p100_g0,9675,41.647996027,False
