dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.7660767156031787,,,feat_nsga2,25349,4562.639522322999,True
communities,,,,1.7278710552387706,,,feat_nsga2,25349,4562.639522322999,False
communities,,,,,,1.7557747608646594,feat_nsga2,25349,4562.639522322999,True
communities,,,,,,1.6884899378700031,feat_nsga2,25349,4562.639522322999,False
communities,,,,,1.7554435031295144,,feat_nsga2,25349,4562.639522322999,True
communities,,,,,1.6873242408145326,,feat_nsga2,25349,4562.639522322999,False
communities,1.8232028215720517,,,,,,feat_nsga2,25349,4562.639522322999,True
communities,1.8003598298666048,,,,,,feat_nsga2,25349,4562.639522322999,False
communities,,,1.816009541100546,,,,feat_nsga2,25349,4562.639522322999,True
communities,,,1.7622643684739268,,,,feat_nsga2,25349,4562.639522322999,False
communities,,1.8156816434538412,,,,,feat_nsga2,25349,4562.639522322999,True
communities,,1.7610335100219712,,,,,feat_nsga2,25349,4562.639522322999,False
