dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7596686037523253,,,feat_tourn,4719,3105.3003405110003,True
adult,,,,1.7716302752059354,,,feat_tourn,4719,3105.3003405110003,False
adult,,,,,,1.861061232582715,feat_tourn,4719,3105.3003405110003,True
adult,,,,,,1.8784899739257894,feat_tourn,4719,3105.3003405110003,False
adult,,,,,1.8637323189301074,,feat_tourn,4719,3105.3003405110003,True
adult,,,,,1.8810310052514492,,feat_tourn,4719,3105.3003405110003,False
adult,1.7609381763848238,,,,,,feat_tourn,4719,3105.3003405110003,True
adult,1.7686069316404955,,,,,,feat_tourn,4719,3105.3003405110003,False
adult,,,1.8612494044357957,,,,feat_tourn,4719,3105.3003405110003,True
adult,,,1.874753346883712,,,,feat_tourn,4719,3105.3003405110003,False
adult,,1.8639543412796236,,,,,feat_tourn,4719,3105.3003405110003,True
adult,,1.8773284332269922,,,,,feat_tourn,4719,3105.3003405110003,False
