dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.768150590069314,,,feat_tourn,12498,3560.6286062579998,True
student,,,,1.5986829575213413,,,feat_tourn,12498,3560.6286062579998,False
student,,,,,,1.8104874626980518,feat_tourn,12498,3560.6286062579998,True
student,,,,,,1.666592781883161,feat_tourn,12498,3560.6286062579998,False
student,,,,,1.8093387631105895,,feat_tourn,12498,3560.6286062579998,True
student,,,,,1.664001135276818,,feat_tourn,12498,3560.6286062579998,False
student,1.7699910886241812,,,,,,feat_tourn,12498,3560.6286062579998,True
student,1.5990620760542198,,,,,,feat_tourn,12498,3560.6286062579998,False
student,,,1.8128297840970775,,,,feat_tourn,12498,3560.6286062579998,True
student,,,1.667961322610208,,,,feat_tourn,12498,3560.6286062579998,False
student,,1.811688813964743,,,,,feat_tourn,12498,3560.6286062579998,True
student,,1.6653632219947672,,,,,feat_tourn,12498,3560.6286062579998,False
