dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7702134072305942,,,feat_flex2_nsga2,5740,2800.423762235,True
student,,,,1.6305511283741865,,,feat_flex2_nsga2,5740,2800.423762235,False
student,,,,,,1.890398148604467,feat_flex2_nsga2,5740,2800.423762235,True
student,,,,,,1.6822425466654338,feat_flex2_nsga2,5740,2800.423762235,False
student,,,,,1.8903672165451226,,feat_flex2_nsga2,5740,2800.423762235,True
student,,,,,1.7803030303030303,,feat_flex2_nsga2,5740,2800.423762235,False
student,1.7705076825752075,,,,,,feat_flex2_nsga2,5740,2800.423762235,True
student,1.630814239400098,,,,,,feat_flex2_nsga2,5740,2800.423762235,False
student,,,1.8917951620711806,,,,feat_flex2_nsga2,5740,2800.423762235,True
student,,,1.6828455847679626,,,,feat_flex2_nsga2,5740,2800.423762235,False
student,,1.891198187226926,,,,,feat_flex2_nsga2,5740,2800.423762235,True
student,,1.7803030303030303,,,,,feat_flex2_nsga2,5740,2800.423762235,False
