dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.8551920734445644,,,feat_lex,29198,7114.952808542,True
communities,,,,1.8551794311476624,,,feat_lex,29198,7114.952808542,False
communities,,,,,,1.8466349482916862,feat_lex,29198,7114.952808542,True
communities,,,,,,1.8238105258279196,feat_lex,29198,7114.952808542,False
communities,,,,,1.8463362923482973,,feat_lex,29198,7114.952808542,True
communities,,,,,1.8233630560085399,,feat_lex,29198,7114.952808542,False
communities,1.829187503758968,,,,,,feat_lex,29198,7114.952808542,True
communities,1.8367137924767132,,,,,,feat_lex,29198,7114.952808542,False
communities,,,1.8209891191377436,,,,feat_lex,29198,7114.952808542,True
communities,,,1.8058729698436948,,,,feat_lex,29198,7114.952808542,False
communities,,1.8206938773340493,,,,,feat_lex,29198,7114.952808542,True
communities,,1.8054298844097967,,,,,feat_lex,29198,7114.952808542,False
