dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.838556033382038,,,feat_flex2,29198,8240.198171064001,True
communities,,,,1.8434767241025074,,,feat_flex2,29198,8240.198171064001,False
communities,,,,,,1.8191270037433314,feat_flex2,29198,8240.198171064001,True
communities,,,,,,1.8149831470163518,feat_flex2,29198,8240.198171064001,False
communities,,,,,1.8187871260949533,,feat_flex2,29198,8240.198171064001,True
communities,,,,,1.8146152418836297,,feat_flex2,29198,8240.198171064001,False
communities,1.8330993180793382,,,,,,feat_flex2,29198,8240.198171064001,True
communities,1.8375494228257256,,,,,,feat_flex2,29198,8240.198171064001,False
communities,,,1.8183644648155048,,,,feat_flex2,29198,8240.198171064001,True
communities,,,1.8115479765579199,,,,feat_flex2,29198,8240.198171064001,False
communities,,1.8180224110432879,,,,,feat_flex2,29198,8240.198171064001,True
communities,,1.811163429020595,,,,,feat_flex2,29198,8240.198171064001,False
