dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.801756604023827,,,feat_random_p100_g0,20300,386.238208272,True
adult,,,,1.7833955097726086,,,feat_random_p100_g0,20300,386.238208272,False
adult,,,,,,1.824273583107375,feat_random_p100_g0,20300,386.238208272,True
adult,,,,,,1.822654327986578,feat_random_p100_g0,20300,386.238208272,False
adult,,,,,1.8370085075015945,,feat_random_p100_g0,20300,386.238208272,True
adult,,,,,1.8338793893100305,,feat_random_p100_g0,20300,386.238208272,False
adult,1.8062192530144103,,,,,,feat_random_p100_g0,20300,386.238208272,True
adult,1.7864631129560031,,,,,,feat_random_p100_g0,20300,386.238208272,False
adult,,,1.824679993113685,,,,feat_random_p100_g0,20300,386.238208272,True
adult,,,1.8233925780455515,,,,feat_random_p100_g0,20300,386.238208272,False
adult,,1.837204230799942,,,,,feat_random_p100_g0,20300,386.238208272,True
adult,,1.8341574147309379,,,,,feat_random_p100_g0,20300,386.238208272,False
