dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7915746141486202,,,feat_lex,9296,5417.65336408,True
lawschool,,,,1.7787076788477407,,,feat_lex,9296,5417.65336408,False
lawschool,,,,,,1.8911014311475705,feat_lex,9296,5417.65336408,True
lawschool,,,,,,1.8577365851600116,feat_lex,9296,5417.65336408,False
lawschool,,,,,1.892302436987182,,feat_lex,9296,5417.65336408,True
lawschool,,,,,1.8582887284431613,,feat_lex,9296,5417.65336408,False
lawschool,1.793086184610197,,,,,,feat_lex,9296,5417.65336408,True
lawschool,1.7801845802936926,,,,,,feat_lex,9296,5417.65336408,False
lawschool,,,1.8929263935968363,,,,feat_lex,9296,5417.65336408,True
lawschool,,,1.8589684885794364,,,,feat_lex,9296,5417.65336408,False
lawschool,,1.8929281464987409,,,,,feat_lex,9296,5417.65336408,True
lawschool,,1.8586217735981734,,,,,feat_lex,9296,5417.65336408,False
