dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7644027551269978,,,feat_lex,8653,4456.734580704,True
adult,,,,1.767602878637442,,,feat_lex,8653,4456.734580704,False
adult,,,,,,1.8659670811882767,feat_lex,8653,4456.734580704,True
adult,,,,,,1.864518694276069,feat_lex,8653,4456.734580704,False
adult,,,,,1.8677039688166472,,feat_lex,8653,4456.734580704,True
adult,,,,,1.8643672853061481,,feat_lex,8653,4456.734580704,False
adult,1.7658009123415466,,,,,,feat_lex,8653,4456.734580704,True
adult,1.7678267903842444,,,,,,feat_lex,8653,4456.734580704,False
adult,,,1.8664692815988082,,,,feat_lex,8653,4456.734580704,True
adult,,,1.8640712890860578,,,,feat_lex,8653,4456.734580704,False
adult,,1.8682915821120574,,,,,feat_lex,8653,4456.734580704,True
adult,,1.8644334565234475,,,,,feat_lex,8653,4456.734580704,False
