dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.3900938750169216,,,gerryfair,9292,1316.272704741,True
adult,,,,1.376127991722807,,,gerryfair,9292,1316.272704741,False
adult,,,,,,1.8578585603789393,gerryfair,9292,1316.272704741,True
adult,,,,,,1.8383986149581264,gerryfair,9292,1316.272704741,False
adult,,,,,1.88301824983795,,gerryfair,9292,1316.272704741,True
adult,,,,,1.8619073411479274,,gerryfair,9292,1316.272704741,False
adult,1.3770202487317178,,,,,,gerryfair,9292,1316.272704741,True
adult,1.3565505672614118,,,,,,gerryfair,9292,1316.272704741,False
adult,,,1.842120626937045,,,,gerryfair,9292,1316.272704741,True
adult,,,1.8128994321783285,,,,gerryfair,9292,1316.272704741,False
adult,,1.8666659511797372,,,,,gerryfair,9292,1316.272704741,True
adult,,1.8354323461920916,,,,,gerryfair,9292,1316.272704741,False
