dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7806981529109562,,,feat_random_p100_g0,28699,371.772417298,True
lawschool,,,,1.7778005656833156,,,feat_random_p100_g0,28699,371.772417298,False
lawschool,,,,,,1.8719816633328514,feat_random_p100_g0,28699,371.772417298,True
lawschool,,,,,,1.8612172416352222,feat_random_p100_g0,28699,371.772417298,False
lawschool,,,,,1.8722433815631012,,feat_random_p100_g0,28699,371.772417298,True
lawschool,,,,,1.8616495113747362,,feat_random_p100_g0,28699,371.772417298,False
lawschool,1.7799202274740429,,,,,,feat_random_p100_g0,28699,371.772417298,True
lawschool,1.7782449963570521,,,,,,feat_random_p100_g0,28699,371.772417298,False
lawschool,,,1.871430653484036,,,,feat_random_p100_g0,28699,371.772417298,True
lawschool,,,1.861877555398065,,,,feat_random_p100_g0,28699,371.772417298,False
lawschool,,1.8712161624877712,,,,,feat_random_p100_g0,28699,371.772417298,True
lawschool,,1.8618614791125774,,,,,feat_random_p100_g0,28699,371.772417298,False
