dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7817514004228376,,,feat_flex2,6126,2295.217808516,True
student,,,,1.6341048632492485,,,feat_flex2,6126,2295.217808516,False
student,,,,,,1.7903232466311472,feat_flex2,6126,2295.217808516,True
student,,,,,,1.674168922975857,feat_flex2,6126,2295.217808516,False
student,,,,,1.7889339127725203,,feat_flex2,6126,2295.217808516,True
student,,,,,1.6715095032331715,,feat_flex2,6126,2295.217808516,False
student,1.7849999355819528,,,,,,feat_flex2,6126,2295.217808516,True
student,1.616977182209148,,,,,,feat_flex2,6126,2295.217808516,False
student,,,1.793191311264882,,,,feat_flex2,6126,2295.217808516,True
student,,,1.656716835786753,,,,feat_flex2,6126,2295.217808516,False
student,,1.791813290638254,,,,,feat_flex2,6126,2295.217808516,True
student,,1.6541326322198884,,,,,feat_flex2,6126,2295.217808516,False
