dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.8038368587483005,,,feat_lex,4866,2491.2340219459998,True
student,,,,1.6024604632180388,,,feat_lex,4866,2491.2340219459998,False
student,,,,,,1.8936972411981141,feat_lex,4866,2491.2340219459998,True
student,,,,,,1.6078999052693455,feat_lex,4866,2491.2340219459998,False
student,,,,,1.8930588838915525,,feat_lex,4866,2491.2340219459998,True
student,,,,,1.6008116148202043,,feat_lex,4866,2491.2340219459998,False
student,1.8049493488438064,,,,,,feat_lex,4866,2491.2340219459998,True
student,1.6021574225037427,,,,,,feat_lex,4866,2491.2340219459998,False
student,,,1.8947062668786547,,,,feat_lex,4866,2491.2340219459998,True
student,,,1.6076939755631117,,,,feat_lex,4866,2491.2340219459998,False
student,,1.8940700738217613,,,,,feat_lex,4866,2491.2340219459998,True
student,,1.6006240152733255,,,,,feat_lex,4866,2491.2340219459998,False
