dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.8112974178844579,,,feat_flex2_nsga2,12669,5277.308540753,True
adult,,,,1.777032864473016,,,feat_flex2_nsga2,12669,5277.308540753,False
adult,,,,,,1.8561114950815865,feat_flex2_nsga2,12669,5277.308540753,True
adult,,,,,,1.8280581675140208,feat_flex2_nsga2,12669,5277.308540753,False
adult,,,,,1.856807958160254,,feat_flex2_nsga2,12669,5277.308540753,True
adult,,,,,1.828652250083762,,feat_flex2_nsga2,12669,5277.308540753,False
adult,1.8163350828043818,,,,,,feat_flex2_nsga2,12669,5277.308540753,True
adult,1.7812881247250898,,,,,,feat_flex2_nsga2,12669,5277.308540753,False
adult,,,1.8584207562953914,,,,feat_flex2_nsga2,12669,5277.308540753,True
adult,,,1.8315273186439882,,,,feat_flex2_nsga2,12669,5277.308540753,False
adult,,1.8587780867571988,,,,,feat_flex2_nsga2,12669,5277.308540753,True
adult,,1.83179372222438,,,,,feat_flex2_nsga2,12669,5277.308540753,False
