dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.698607048979758,,,feat_random_p100_g0,14289,53.303996547,True
student,,,,1.6441498935614853,,,feat_random_p100_g0,14289,53.303996547,False
student,,,,,,1.8328355298168688,feat_random_p100_g0,14289,53.303996547,True
student,,,,,,1.63246797410281,feat_random_p100_g0,14289,53.303996547,False
student,,,,,1.8328566128321508,,feat_random_p100_g0,14289,53.303996547,True
student,,,,,1.759990140573826,,feat_random_p100_g0,14289,53.303996547,False
student,1.699001814102625,,,,,,feat_random_p100_g0,14289,53.303996547,True
student,1.6448206144378394,,,,,,feat_random_p100_g0,14289,53.303996547,False
student,,,1.8318461468239395,,,,feat_random_p100_g0,14289,53.303996547,True
student,,,1.6332298787640536,,,,feat_random_p100_g0,14289,53.303996547,False
student,,1.8329824421124388,,,,,feat_random_p100_g0,14289,53.303996547,True
student,,1.7601368316155523,,,,,feat_random_p100_g0,14289,53.303996547,False
