dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.6857783951499326,,,feat_tourn,9271,2314.667680695,True
student,,,,1.5969901616888729,,,feat_tourn,9271,2314.667680695,False
student,,,,,,1.7303836857578068,feat_tourn,9271,2314.667680695,True
student,,,,,,1.6892465923484357,feat_tourn,9271,2314.667680695,False
student,,,,,1.7284019596681073,,feat_tourn,9271,2314.667680695,True
student,,,,,1.6865903622035472,,feat_tourn,9271,2314.667680695,False
student,1.6879382070538025,,,,,,feat_tourn,9271,2314.667680695,True
student,1.5934545656767876,,,,,,feat_tourn,9271,2314.667680695,False
student,,,1.7329047403828228,,,,feat_tourn,9271,2314.667680695,True
student,,,1.6860370602501826,,,,feat_tourn,9271,2314.667680695,False
student,,1.7309281660331808,,,,,feat_tourn,9271,2314.667680695,True
student,,1.6833669329884877,,,,,feat_tourn,9271,2314.667680695,False
