dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7239220667721842,,,feat_lex,16695,3412.2507743730002,True
student,,,,1.626110689681177,,,feat_lex,16695,3412.2507743730002,False
student,,,,,,1.7463806959820236,feat_lex,16695,3412.2507743730002,True
student,,,,,,1.6453599606251414,feat_lex,16695,3412.2507743730002,False
student,,,,,1.748077472461347,,feat_lex,16695,3412.2507743730002,True
student,,,,,1.6422581779835186,,feat_lex,16695,3412.2507743730002,False
student,1.7161237997291692,,,,,,feat_lex,16695,3412.2507743730002,True
student,1.618287650663294,,,,,,feat_lex,16695,3412.2507743730002,False
student,,,1.7381212845146767,,,,feat_lex,16695,3412.2507743730002,True
student,,,1.6371979665153076,,,,feat_lex,16695,3412.2507743730002,False
student,,1.7399401390856417,,,,,feat_lex,16695,3412.2507743730002,True
student,,1.6340931836236556,,,,,feat_lex,16695,3412.2507743730002,False
