dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7409134143021507,,,feat_lex,22727,2359.400974481,True
student,,,,1.6141524855257932,,,feat_lex,22727,2359.400974481,False
student,,,,,,1.8130857668002225,feat_lex,22727,2359.400974481,True
student,,,,,,1.7026135322739302,feat_lex,22727,2359.400974481,False
student,,,,,1.8116323818044924,,feat_lex,22727,2359.400974481,True
student,,,,,1.754823990878123,,feat_lex,22727,2359.400974481,False
student,1.7435661094812323,,,,,,feat_lex,22727,2359.400974481,True
student,1.6133825139506957,,,,,,feat_lex,22727,2359.400974481,False
student,,,1.8119558178199346,,,,feat_lex,22727,2359.400974481,True
student,,,1.7012976245072478,,,,feat_lex,22727,2359.400974481,False
student,,1.8108068847210081,,,,,feat_lex,22727,2359.400974481,True
student,,1.754823990878123,,,,,feat_lex,22727,2359.400974481,False
