dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7077720511199694,,,feat_random_p100_g0,16695,42.670817632,True
student,,,,1.6451460143818513,,,feat_random_p100_g0,16695,42.670817632,False
student,,,,,,1.8064234198997047,feat_random_p100_g0,16695,42.670817632,True
student,,,,,,1.6752672476616548,feat_random_p100_g0,16695,42.670817632,False
student,,,,,1.80746493401224,,feat_random_p100_g0,16695,42.670817632,True
student,,,,,1.7676767676767677,,feat_random_p100_g0,16695,42.670817632,False
student,1.7081232033306255,,,,,,feat_random_p100_g0,16695,42.670817632,True
student,1.64619705728911,,,,,,feat_random_p100_g0,16695,42.670817632,False
student,,,1.8075740859260865,,,,feat_random_p100_g0,16695,42.670817632,True
student,,,1.6750076824695903,,,,feat_random_p100_g0,16695,42.670817632,False
student,,1.8075140833996501,,,,,feat_random_p100_g0,16695,42.670817632,True
student,,1.7676767676767677,,,,,feat_random_p100_g0,16695,42.670817632,False
