dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7226221429138366,,,feat_nsga2,29759,3603.184872931,True
lawschool,,,,1.7051797187596185,,,feat_nsga2,29759,3603.184872931,False
lawschool,,,,,,1.815342708012281,feat_nsga2,29759,3603.184872931,True
lawschool,,,,,,1.7703274114614218,feat_nsga2,29759,3603.184872931,False
lawschool,,,,,1.815316730279431,,feat_nsga2,29759,3603.184872931,True
lawschool,,,,,1.7708879055457347,,feat_nsga2,29759,3603.184872931,False
lawschool,1.7254821349209208,,,,,,feat_nsga2,29759,3603.184872931,True
lawschool,1.7072152499569762,,,,,,feat_nsga2,29759,3603.184872931,False
lawschool,,,1.8159553227631275,,,,feat_nsga2,29759,3603.184872931,True
lawschool,,,1.7711978680145704,,,,feat_nsga2,29759,3603.184872931,False
lawschool,,1.815715465965083,,,,,feat_nsga2,29759,3603.184872931,True
lawschool,,1.7710520324300785,,,,,feat_nsga2,29759,3603.184872931,False
