dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
communities,,,,1.6962918119528638,,,gerryfair,21353,1334.520963211,True
communities,,,,1.6928698231102537,,,gerryfair,21353,1334.520963211,False
communities,,,,,,1.7728830754404419,gerryfair,21353,1334.520963211,True
communities,,,,,,1.71231472753657,gerryfair,21353,1334.520963211,False
communities,,,,,1.8581477679027507,,gerryfair,21353,1334.520963211,True
communities,,,,,1.8120853640861325,,gerryfair,21353,1334.520963211,False
communities,1.7002621305640695,,,,,,gerryfair,21353,1334.520963211,True
communities,1.696100137269181,,,,,,gerryfair,21353,1334.520963211,False
communities,,,1.7776007536181808,,,,gerryfair,21353,1334.520963211,True
communities,,,1.716424312078579,,,,gerryfair,21353,1334.520963211,False
communities,,1.8627376683834587,,,,,gerryfair,21353,1334.520963211,True
communities,,1.8158858822001755,,,,,gerryfair,21353,1334.520963211,False
