dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.4330278881276206,,,gerryfair,29198,227.387159768,True
student,,,,1.5050505050505052,,,gerryfair,29198,227.387159768,False
student,,,,,,1.8174658727915443,gerryfair,29198,227.387159768,True
student,,,,,,1.6371530613415923,gerryfair,29198,227.387159768,False
student,,,,,1.8583972567040927,,gerryfair,29198,227.387159768,True
student,,,,,1.7332186241675387,,gerryfair,29198,227.387159768,False
student,1.4365482233502538,,,,,,gerryfair,29198,227.387159768,True
student,1.5000597753888236,,,,,,gerryfair,29198,227.387159768,False
student,,,1.8236184529249635,,,,gerryfair,29198,227.387159768,True
student,,,1.6326040971259204,,,,gerryfair,29198,227.387159768,False
student,,1.8631175178138208,,,,,gerryfair,29198,227.387159768,True
student,,1.7274976386464727,,,,,gerryfair,29198,227.387159768,False
