dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7596509571599508,,,feat_flex2_nsga2,10102,5172.18003055,True
adult,,,,1.7576077059438617,,,feat_flex2_nsga2,10102,5172.18003055,False
adult,,,,,,1.8510638942023947,feat_flex2_nsga2,10102,5172.18003055,True
adult,,,,,,1.8442618105765574,feat_flex2_nsga2,10102,5172.18003055,False
adult,,,,,1.8631176304839652,,feat_flex2_nsga2,10102,5172.18003055,True
adult,,,,,1.8486378763484501,,feat_flex2_nsga2,10102,5172.18003055,False
adult,1.7608957847473679,,,,,,feat_flex2_nsga2,10102,5172.18003055,True
adult,1.759904570954013,,,,,,feat_flex2_nsga2,10102,5172.18003055,False
adult,,,1.851144526848725,,,,feat_flex2_nsga2,10102,5172.18003055,True
adult,,,1.8443050139850736,,,,feat_flex2_nsga2,10102,5172.18003055,False
adult,,1.862934910358093,,,,,feat_flex2_nsga2,10102,5172.18003055,True
adult,,1.8486141161574539,,,,,feat_flex2_nsga2,10102,5172.18003055,False
