dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7890285894075033,,,feat_lex,29756,2321.618667002,True
student,,,,1.6647407026194903,,,feat_lex,29756,2321.618667002,False
student,,,,,,1.877856291647353,feat_lex,29756,2321.618667002,True
student,,,,,,1.7056525028730423,feat_lex,29756,2321.618667002,False
student,,,,,1.8771518609680624,,feat_lex,29756,2321.618667002,True
student,,,,,1.7035746363922493,,feat_lex,29756,2321.618667002,False
student,1.7906451353764212,,,,,,feat_lex,29756,2321.618667002,True
student,1.660847357746253,,,,,,feat_lex,29756,2321.618667002,False
student,,,1.8797530974982521,,,,feat_lex,29756,2321.618667002,True
student,,,1.701301991323418,,,,feat_lex,29756,2321.618667002,False
student,,1.8790556994149739,,,,,feat_lex,29756,2321.618667002,True
student,,1.699464996926742,,,,,feat_lex,29756,2321.618667002,False
