dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.6751728214691923,,,feat_flex2_nsga2,24284,5096.690402501,True
adult,,,,1.686636953401023,,,feat_flex2_nsga2,24284,5096.690402501,False
adult,,,,,,1.823018276174908,feat_flex2_nsga2,24284,5096.690402501,True
adult,,,,,,1.817060084487422,feat_flex2_nsga2,24284,5096.690402501,False
adult,,,,,1.8247214154591742,,feat_flex2_nsga2,24284,5096.690402501,True
adult,,,,,1.817898619318787,,feat_flex2_nsga2,24284,5096.690402501,False
adult,1.6759848567236058,,,,,,feat_flex2_nsga2,24284,5096.690402501,True
adult,1.6860038143142477,,,,,,feat_flex2_nsga2,24284,5096.690402501,False
adult,,,1.8236871146843312,,,,feat_flex2_nsga2,24284,5096.690402501,True
adult,,,1.8168783777892832,,,,feat_flex2_nsga2,24284,5096.690402501,False
adult,,1.8252671222500676,,,,,feat_flex2_nsga2,24284,5096.690402501,True
adult,,1.8176343261884909,,,,,feat_flex2_nsga2,24284,5096.690402501,False
