dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7859921260803586,,,feat_flex2,29756,1351.681322444,True
student,,,,1.6132271208028783,,,feat_flex2,29756,1351.681322444,False
student,,,,,,1.8640250604439144,feat_flex2,29756,1351.681322444,True
student,,,,,,1.6545266881762464,feat_flex2,29756,1351.681322444,False
student,,,,,1.86334427284842,,feat_flex2,29756,1351.681322444,True
student,,,,,1.6510046854922265,,feat_flex2,29756,1351.681322444,False
student,1.7865140438921838,,,,,,feat_flex2,29756,1351.681322444,True
student,1.6151789775409147,,,,,,feat_flex2,29756,1351.681322444,False
student,,,1.8646130583543905,,,,feat_flex2,29756,1351.681322444,True
student,,,1.6565644078007469,,,,feat_flex2,29756,1351.681322444,False
student,,1.8639335458542103,,,,,feat_flex2,29756,1351.681322444,True
student,,1.6530605500612658,,,,,feat_flex2,29756,1351.681322444,False
