dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7651329447460875,,,feat_flex2_nsga2,32400,5177.5374622399995,True
adult,,,,1.7710144363402816,,,feat_flex2_nsga2,32400,5177.5374622399995,False
adult,,,,,,1.858898604621936,feat_flex2_nsga2,32400,5177.5374622399995,True
adult,,,,,,1.8587540072640492,feat_flex2_nsga2,32400,5177.5374622399995,False
adult,,,,,1.8593073130064453,,feat_flex2_nsga2,32400,5177.5374622399995,True
adult,,,,,1.8598384593758854,,feat_flex2_nsga2,32400,5177.5374622399995,False
adult,1.7667661063213074,,,,,,feat_flex2_nsga2,32400,5177.5374622399995,True
adult,1.7726847527671667,,,,,,feat_flex2_nsga2,32400,5177.5374622399995,False
adult,,,1.859257666522976,,,,feat_flex2_nsga2,32400,5177.5374622399995,True
adult,,,1.8592044923297666,,,,feat_flex2_nsga2,32400,5177.5374622399995,False
adult,,1.8595692698305113,,,,,feat_flex2_nsga2,32400,5177.5374622399995,True
adult,,1.8602565504039288,,,,,feat_flex2_nsga2,32400,5177.5374622399995,False
