dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7362709311886229,,,feat_tourn,32400,4619.3949816,True
lawschool,,,,1.759589741892185,,,feat_tourn,32400,4619.3949816,False
lawschool,,,,,,1.8270308191688045,feat_tourn,32400,4619.3949816,True
lawschool,,,,,,1.8444919624714073,feat_tourn,32400,4619.3949816,False
lawschool,,,,,1.8281600205652941,,feat_tourn,32400,4619.3949816,True
lawschool,,,,,1.8444970423078897,,feat_tourn,32400,4619.3949816,False
lawschool,1.7423863312086074,,,,,,feat_tourn,32400,4619.3949816,True
lawschool,1.7583652293720697,,,,,,feat_tourn,32400,4619.3949816,False
lawschool,,,1.8342575299836072,,,,feat_tourn,32400,4619.3949816,True
lawschool,,,1.8428076256740504,,,,feat_tourn,32400,4619.3949816,False
lawschool,,1.8352344494902915,,,,,feat_tourn,32400,4619.3949816,True
lawschool,,1.8431882784398883,,,,,feat_tourn,32400,4619.3949816,False
