dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.4620202751432043,,,gerryfair_xgb,1318,862.305943064,True
lawschool,,,,1.4639172172554968,,,gerryfair_xgb,1318,862.305943064,False
lawschool,,,,,,1.8435965242048538,gerryfair_xgb,1318,862.305943064,True
lawschool,,,,,,1.7461999143225024,gerryfair_xgb,1318,862.305943064,False
lawschool,,,,,1.9112665559000506,,gerryfair_xgb,1318,862.305943064,True
lawschool,,,,,1.8495031106283313,,gerryfair_xgb,1318,862.305943064,False
lawschool,1.4687156970362238,,,,,,gerryfair_xgb,1318,862.305943064,True
lawschool,1.4640440301797641,,,,,,gerryfair_xgb,1318,862.305943064,False
lawschool,,,1.8520394006409189,,,,gerryfair_xgb,1318,862.305943064,True
lawschool,,,1.746351180196611,,,,gerryfair_xgb,1318,862.305943064,False
lawschool,,1.920019331876783,,,,,gerryfair_xgb,1318,862.305943064,True
lawschool,,1.8496633252191128,,,,,gerryfair_xgb,1318,862.305943064,False
