dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.6264120933933814,,,feat_tourn,8233,7592.65834854,True
adult,,,,1.6125175004454553,,,feat_tourn,8233,7592.65834854,False
adult,,,,,,1.7882597938101283,feat_tourn,8233,7592.65834854,True
adult,,,,,,1.7518793805672213,feat_tourn,8233,7592.65834854,False
adult,,,,,1.7896877183102364,,feat_tourn,8233,7592.65834854,True
adult,,,,,1.7562132692779528,,feat_tourn,8233,7592.65834854,False
adult,1.626519578472699,,,,,,feat_tourn,8233,7592.65834854,True
adult,1.6127989313046514,,,,,,feat_tourn,8233,7592.65834854,False
adult,,,1.7873905421417056,,,,feat_tourn,8233,7592.65834854,True
adult,,,1.7511089112307812,,,,feat_tourn,8233,7592.65834854,False
adult,,1.7888020215090386,,,,,feat_tourn,8233,7592.65834854,True
adult,,1.7553979374122306,,,,,feat_tourn,8233,7592.65834854,False
