dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.799663264416965,,,feat_flex2,18998,4268.115468728,True
adult,,,,1.8058266137759742,,,feat_flex2,18998,4268.115468728,False
adult,,,,,,1.873384436387611,feat_flex2,18998,4268.115468728,True
adult,,,,,,1.8711668609033518,feat_flex2,18998,4268.115468728,False
adult,,,,,1.875275559333243,,feat_flex2,18998,4268.115468728,True
adult,,,,,1.8724461387281803,,feat_flex2,18998,4268.115468728,False
adult,1.8026918890769834,,,,,,feat_flex2,18998,4268.115468728,True
adult,1.8068611929911746,,,,,,feat_flex2,18998,4268.115468728,False
adult,,,1.8754528336169078,,,,feat_flex2,18998,4268.115468728,True
adult,,,1.871616543934661,,,,feat_flex2,18998,4268.115468728,False
adult,,1.875997565821273,,,,,feat_flex2,18998,4268.115468728,True
adult,,1.8728251593320988,,,,,feat_flex2,18998,4268.115468728,False
