dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.432842897266098,,,gerryfair,10197,237.60298626600002,True
student,,,,1.482126179095876,,,gerryfair,10197,237.60298626600002,False
student,,,,,,1.804577382381018,gerryfair,10197,237.60298626600002,True
student,,,,,,1.5881577942844816,gerryfair,10197,237.60298626600002,False
student,,,,,1.8402282696707086,,gerryfair,10197,237.60298626600002,True
student,,,,,1.6995975313947806,,gerryfair,10197,237.60298626600002,False
student,1.411491876505298,,,,,,gerryfair,10197,237.60298626600002,True
student,1.4562134609571595,,,,,,gerryfair,10197,237.60298626600002,False
student,,,1.7762707059013954,,,,gerryfair,10197,237.60298626600002,True
student,,,1.5603912748993347,,,,gerryfair,10197,237.60298626600002,False
student,,1.812493009495143,,,,,gerryfair,10197,237.60298626600002,True
student,,1.6718928882914639,,,,,gerryfair,10197,237.60298626600002,False
