dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7747311001589308,,,feat_lex,4719,4937.790187352,True
lawschool,,,,1.7642613655471555,,,feat_lex,4719,4937.790187352,False
lawschool,,,,,,1.8519357971005297,feat_lex,4719,4937.790187352,True
lawschool,,,,,,1.864486127395487,feat_lex,4719,4937.790187352,False
lawschool,,,,,1.8513493662944631,,feat_lex,4719,4937.790187352,True
lawschool,,,,,1.8643756776662117,,feat_lex,4719,4937.790187352,False
lawschool,1.7786398613292251,,,,,,feat_lex,4719,4937.790187352,True
lawschool,1.7727872161942042,,,,,,feat_lex,4719,4937.790187352,False
lawschool,,,1.8558492526743793,,,,feat_lex,4719,4937.790187352,True
lawschool,,,1.8730201214236377,,,,feat_lex,4719,4937.790187352,False
lawschool,,1.8552941735179782,,,,,feat_lex,4719,4937.790187352,True
lawschool,,1.872832782472301,,,,,feat_lex,4719,4937.790187352,False
