dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.6875840475654633,,,feat_nsga2,21353,2566.229580853,True
adult,,,,1.664342985292496,,,feat_nsga2,21353,2566.229580853,False
adult,,,,,,1.7691247981738962,feat_nsga2,21353,2566.229580853,True
adult,,,,,,1.6850983109912934,feat_nsga2,21353,2566.229580853,False
adult,,,,,1.792767385266855,,feat_nsga2,21353,2566.229580853,True
adult,,,,,1.748488488045705,,feat_nsga2,21353,2566.229580853,False
adult,1.6864305758350717,,,,,,feat_nsga2,21353,2566.229580853,True
adult,1.6642621461239528,,,,,,feat_nsga2,21353,2566.229580853,False
adult,,,1.7694669256761166,,,,feat_nsga2,21353,2566.229580853,True
adult,,,1.685105687337511,,,,feat_nsga2,21353,2566.229580853,False
adult,,1.7926655752848701,,,,,feat_nsga2,21353,2566.229580853,True
adult,,1.748489520066478,,,,,feat_nsga2,21353,2566.229580853,False
