dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7858193394598687,,,feat_nsga2,871,1765.935622849,True
student,,,,1.6154395081162758,,,feat_nsga2,871,1765.935622849,False
student,,,,,,1.8229357250171263,feat_nsga2,871,1765.935622849,True
student,,,,,,1.6601096792542975,feat_nsga2,871,1765.935622849,False
student,,,,,1.8218277317059464,,feat_nsga2,871,1765.935622849,True
student,,,,,1.662225109648022,,feat_nsga2,871,1765.935622849,False
student,1.7847319734570521,,,,,,feat_nsga2,871,1765.935622849,True
student,1.615159659683849,,,,,,feat_nsga2,871,1765.935622849,False
student,,,1.8225517163177851,,,,feat_nsga2,871,1765.935622849,True
student,,,1.6583842463694842,,,,feat_nsga2,871,1765.935622849,False
student,,1.8214293367089502,,,,,feat_nsga2,871,1765.935622849,True
student,,1.660518151323799,,,,,feat_nsga2,871,1765.935622849,False
