dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7095020010279764,,,feat_flex2,12669,2214.635978155,True
student,,,,1.6407018907018909,,,feat_flex2,12669,2214.635978155,False
student,,,,,,1.8362851167518432,feat_flex2,12669,2214.635978155,True
student,,,,,,1.678779648319285,feat_flex2,12669,2214.635978155,False
student,,,,,1.83548727459474,,feat_flex2,12669,2214.635978155,True
student,,,,,1.6761863733518523,,feat_flex2,12669,2214.635978155,False
student,1.7099273010758065,,,,,,feat_flex2,12669,2214.635978155,True
student,1.6459132531774845,,,,,,feat_flex2,12669,2214.635978155,False
student,,,1.8369704059107648,,,,feat_flex2,12669,2214.635978155,True
student,,,1.6842543160027321,,,,feat_flex2,12669,2214.635978155,False
student,,1.836162676071736,,,,,feat_flex2,12669,2214.635978155,True
student,,1.6816695162788429,,,,,feat_flex2,12669,2214.635978155,False
