dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.778066986664662,,,feat_lex,18313,5784.723610757001,True
lawschool,,,,1.7842006917795454,,,feat_lex,18313,5784.723610757001,False
lawschool,,,,,,1.8728742483015581,feat_lex,18313,5784.723610757001,True
lawschool,,,,,,1.8650666925379575,feat_lex,18313,5784.723610757001,False
lawschool,,,,,1.8732834729838235,,feat_lex,18313,5784.723610757001,True
lawschool,,,,,1.8653863366907018,,feat_lex,18313,5784.723610757001,False
lawschool,1.7801506025282368,,,,,,feat_lex,18313,5784.723610757001,True
lawschool,1.7853120656590198,,,,,,feat_lex,18313,5784.723610757001,False
lawschool,,,1.8753061214127211,,,,feat_lex,18313,5784.723610757001,True
lawschool,,,1.8662618777849356,,,,feat_lex,18313,5784.723610757001,False
lawschool,,1.8752920821494938,,,,,feat_lex,18313,5784.723610757001,True
lawschool,,1.8666025139408329,,,,,feat_lex,18313,5784.723610757001,False
