dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7421913671744127,,,feat_flex2,25349,4503.989964882,True
adult,,,,1.7248678374841804,,,feat_flex2,25349,4503.989964882,False
adult,,,,,,1.8535112982005268,feat_flex2,25349,4503.989964882,True
adult,,,,,,1.8177520099311537,feat_flex2,25349,4503.989964882,False
adult,,,,,1.8542730268458847,,feat_flex2,25349,4503.989964882,True
adult,,,,,1.8214905198689622,,feat_flex2,25349,4503.989964882,False
adult,1.7420890013080825,,,,,,feat_flex2,25349,4503.989964882,True
adult,1.7262972901984737,,,,,,feat_flex2,25349,4503.989964882,False
adult,,,1.8535112982005268,,,,feat_flex2,25349,4503.989964882,True
adult,,,1.8177520099311537,,,,feat_flex2,25349,4503.989964882,False
adult,,1.8542730268458847,,,,,feat_flex2,25349,4503.989964882,True
adult,,1.8214905198689622,,,,,feat_flex2,25349,4503.989964882,False
