dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.4138503348980604,,,gerryfair_xgb,13352,282.235747781,True
student,,,,1.5009864622825921,,,gerryfair_xgb,13352,282.235747781,False
student,,,,,,1.9635309276928776,gerryfair_xgb,13352,282.235747781,True
student,,,,,,1.5980013184513542,gerryfair_xgb,13352,282.235747781,False
student,,,,,1.9765058594128873,,gerryfair_xgb,13352,282.235747781,True
student,,,,,1.7373182875729247,,gerryfair_xgb,13352,282.235747781,False
student,1.4213197969543148,,,,,,gerryfair_xgb,13352,282.235747781,True
student,1.5050505050505052,,,,,,gerryfair_xgb,13352,282.235747781,False
student,,,1.973913043478261,,,,gerryfair_xgb,13352,282.235747781,True
student,,,1.6021884729072378,,,,gerryfair_xgb,13352,282.235747781,False
student,,1.9869565217391305,,,,,gerryfair_xgb,13352,282.235747781,True
student,,1.7420222179544398,,,,,gerryfair_xgb,13352,282.235747781,False
