dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
adult,,,,1.7028804034850913,,,feat_flex2,12092,5052.3681039230005,True
adult,,,,1.733276337842378,,,feat_flex2,12092,5052.3681039230005,False
adult,,,,,,1.8685119620609056,feat_flex2,12092,5052.3681039230005,True
adult,,,,,,1.8489575989592812,feat_flex2,12092,5052.3681039230005,False
adult,,,,,1.8685884385333666,,feat_flex2,12092,5052.3681039230005,True
adult,,,,,1.8489829932326733,,feat_flex2,12092,5052.3681039230005,False
adult,1.7044373651617981,,,,,,feat_flex2,12092,5052.3681039230005,True
adult,1.7351360918270045,,,,,,feat_flex2,12092,5052.3681039230005,False
adult,,,1.868330179139046,,,,feat_flex2,12092,5052.3681039230005,True
adult,,,1.8490769085157779,,,,feat_flex2,12092,5052.3681039230005,False
adult,,1.8685043105130494,,,,,feat_flex2,12092,5052.3681039230005,True
adult,,1.849012825352054,,,,,feat_flex2,12092,5052.3681039230005,False
