dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.4634196922491243,,,gerryfair_xgb,18313,1008.8818058889999,True
lawschool,,,,1.4662830270993756,,,gerryfair_xgb,18313,1008.8818058889999,False
lawschool,,,,,,1.8745290689157026,gerryfair_xgb,18313,1008.8818058889999,True
lawschool,,,,,,1.7676994583678718,gerryfair_xgb,18313,1008.8818058889999,False
lawschool,,,,,1.9268343284408866,,gerryfair_xgb,18313,1008.8818058889999,True
lawschool,,,,,1.8541418542932855,,gerryfair_xgb,18313,1008.8818058889999,False
lawschool,1.4664910335091177,,,,,,gerryfair_xgb,18313,1008.8818058889999,True
lawschool,1.469298245614035,,,,,,gerryfair_xgb,18313,1008.8818058889999,False
lawschool,,,1.8786460035250716,,,,gerryfair_xgb,18313,1008.8818058889999,True
lawschool,,,1.7714102798377154,,,,gerryfair_xgb,18313,1008.8818058889999,False
lawschool,,1.9309768189799734,,,,,gerryfair_xgb,18313,1008.8818058889999,True
lawschool,,1.8579719639708996,,,,,gerryfair_xgb,18313,1008.8818058889999,False
