dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
student,,,,1.7186694774408,,,feat_flex2_nsga2,32400,3660.985604976,True
student,,,,1.6409856137128864,,,feat_flex2_nsga2,32400,3660.985604976,False
student,,,,,,1.7674771658581199,feat_flex2_nsga2,32400,3660.985604976,True
student,,,,,,1.6948950410382861,feat_flex2_nsga2,32400,3660.985604976,False
student,,,,,1.7670428865428436,,feat_flex2_nsga2,32400,3660.985604976,True
student,,,,,1.7569745800105698,,feat_flex2_nsga2,32400,3660.985604976,False
student,1.7196702612362298,,,,,,feat_flex2_nsga2,32400,3660.985604976,True
student,1.6396805692540821,,,,,,feat_flex2_nsga2,32400,3660.985604976,False
student,,,1.7683895689655182,,,,feat_flex2_nsga2,32400,3660.985604976,True
student,,,1.6929201341615867,,,,feat_flex2_nsga2,32400,3660.985604976,False
student,,1.7680315122662846,,,,,feat_flex2_nsga2,32400,3660.985604976,True
student,,1.7564981000011504,,,,,feat_flex2_nsga2,32400,3660.985604976,False
