dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.8020350091545811,,,feat_random_p100_g0,9292,321.048428144,True
lawschool,,,,1.7639564003164727,,,feat_random_p100_g0,9292,321.048428144,False
lawschool,,,,,,1.8760957109578493,feat_random_p100_g0,9292,321.048428144,True
lawschool,,,,,,1.861401399904309,feat_random_p100_g0,9292,321.048428144,False
lawschool,,,,,1.8767643715667757,,feat_random_p100_g0,9292,321.048428144,True
lawschool,,,,,1.8619846486545029,,feat_random_p100_g0,9292,321.048428144,False
lawschool,1.8033159417858018,,,,,,feat_random_p100_g0,9292,321.048428144,True
lawschool,1.7641995019085968,,,,,,feat_random_p100_g0,9292,321.048428144,False
lawschool,,,1.877539295377245,,,,feat_random_p100_g0,9292,321.048428144,True
lawschool,,,1.861590555486477,,,,feat_random_p100_g0,9292,321.048428144,False
lawschool,,1.877388893673718,,,,,feat_random_p100_g0,9292,321.048428144,True
lawschool,,1.8620574344530887,,,,,feat_random_p100_g0,9292,321.048428144,False
