dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7740273808972795,,,feat_flex2,9675,5590.965502419999,True
lawschool,,,,1.7868685929166692,,,feat_flex2,9675,5590.965502419999,False
lawschool,,,,,,1.868054035503268,feat_flex2,9675,5590.965502419999,True
lawschool,,,,,,1.8646117735289076,feat_flex2,9675,5590.965502419999,False
lawschool,,,,,1.867891714231006,,feat_flex2,9675,5590.965502419999,True
lawschool,,,,,1.864431693333633,,feat_flex2,9675,5590.965502419999,False
lawschool,1.7796326410015308,,,,,,feat_flex2,9675,5590.965502419999,True
lawschool,1.7907963696754934,,,,,,feat_flex2,9675,5590.965502419999,False
lawschool,,,1.874018744728602,,,,feat_flex2,9675,5590.965502419999,True
lawschool,,,1.868740440686526,,,,feat_flex2,9675,5590.965502419999,False
lawschool,,1.8738562881635428,,,,,feat_flex2,9675,5590.965502419999,True
lawschool,,1.8685487137626595,,,,,feat_flex2,9675,5590.965502419999,False
